Id1,Nome da imagem,Experimento,Skipped,MstoCreate,MstoLabel,Curto,LeftPoca,WidthPoca,TopPoca,HeightPoca,LeftArame,WidthArame,TopArame,HeightArame
cl4ytqnlu0ulh07xu0rvybi4o,Img207.bmp,Experimento1,FALSE,34806,77,0,31,129,64,10,92,24,64,62
cl4ytr6u019aw07yc4wu892w7,Img208.bmp,Experimento1,FALSE,22565,2563,0,33,123,82,9,91,24,82,45
cl4yttvl419ne07ychip89nbx,Img209.bmp,Experimento1,FALSE,22532,253,0,39,119,93,11,92,22,93,33
cl4ytuctu325g07xsbkesgutq,Img210.bmp,Experimento1,FALSE,2133,1328,0,39,119,90,5,91,23,90,39
cl4ytuxaa478007veep7qaw6r,Img211.bmp,Experimento1,FALSE,20205,20205,1,38,119,106,4,91,24,106,27
cl4ytvh7g0ep408yd6byg8fus,Img212.bmp,Experimento1,FALSE,27528,27528,0,31,138,93,2,91,23,93,32
cl4ytw0fn46sf07v67alb0b54,Img213.bmp,Experimento1,FALSE,22938,1224,0,36,121,98,10,91,23,98,28
cl4ytwotx0fpi08wzbatcais7,Img214.bmp,Experimento1,FALSE,22786,2785,0,38,119,99,9,91,23,99,31
cl4ytx8hy3qxp07yl8f017wdd,Img215.bmp,Experimento1,FALSE,16268,1175,0,32,125,92,7,91,24,92,37
cl4ytxvqf0rpt07w3bpbeeo9e,Img216.bmp,Experimento1,FALSE,19581,458,0,31,126,87,12,91,24,87,41
cl4ytyb1s34ph07ru4zna9czs,Img217.bmp,Experimento1,FALSE,24825,4823,0,38,119,92,10,91,23,92,40
cl4ytypvh0ruf07w3ff3c5du8,Img218.bmp,Experimento1,FALSE,18098,3069,0,36,122,95,5,91,23,95,32
cl4ytzcwk1ajy07ycaaqigjfu,Img219.bmp,Experimento1,FALSE,20388,35,0,37,122,88,14,91,24,88,41
"cl4ytzw2c47fv07v6gjdib5ts,Img220.bmp,Experimento1,FALSE,2403,""9,022E+15"",0,34,123,103,9,90,24,103,31"
cl4yu0ftx47j307v6gf70engs,Img221.bmp,Experimento1,FALSE,15001,15001,0,34,123,102,7,91,23,102,30
cl4yu0xys1as607ycd8hhan13,Img222.bmp,Experimento1,FALSE,22506,217,0,33,124,107,9,91,23,107,24
cl4yu1dsu1auj07yc253o2tud,Img223.bmp,Experimento1,FALSE,52356,237,0,37,120,90,10,91,23,90,44
cl4yu2mww0wgs07xub290gwta,Img224.bmp,Experimento1,FALSE,17762,276,0,36,121,95,9,90,24,95,39
cl4yugj8u3u2007yl7j1oe022,Img225.bmp,Experimento1,FALSE,17441,2441,1,35,120,101,9,91,23,101,36
cl4yugx6q00ed07v16tn5gcr5,Img226.bmp,Experimento1,FALSE,2217,217,1,36,118,102,11,91,24,102,32
cl4yuhbu935tp07xs47bvb7wc,Img227.bmp,Experimento1,FALSE,22516,2515,1,40,114,95,7,91,24,95,41
cl4yuhpv71day07ycgbem1l58,Img228.bmp,Experimento1,FALSE,19301,4301,1,37,118,101,10,91,23,101,36
cl4yui3tc00q407znbdt63psq,Img229.bmp,Experimento1,FALSE,17595,2594,0,27,150,70,15,91,25,70,44
cl4yuihug00r408w428ni6sl8,Img230.bmp,Experimento1,FALSE,20311,309,0,31,133,73,9,91,24,73,46
cl4yuixaw362v07xs4jtsav6y,Img231.bmp,Experimento1,FALSE,19514,4513,0,28,132,85,6,91,23,85,37
cl4yujc46005107zt6dyjh4z3,Img232.bmp,Experimento1,FALSE,15002,15002,0,27,132,91,9,92,23,91,38
cl4yujoi71djy07ycbp6bcpd7,Img233.bmp,Experimento1,FALSE,15833,831,0,33,127,95,9,91,24,95,32
cl4yuk45k00f1070682kqbr7d,Img234.bmp,Experimento1,FALSE,19068,4066,0,33,127,98,9,92,22,98,38
cl4yul6fv016f07zngc8c6yxk,Img235.bmp,Experimento1,FALSE,14511,4509,0,31,128,97,18,92,22,97,34
cl4yuljl7003s08086u4rcatr,Img236.bmp,Experimento1,FALSE,10026,24,0,31,131,86,11,91,23,86,48
cl4yuluzj3uuk07yl0hq5aycx,Img237.bmp,Experimento1,FALSE,6316,4486,0,35,122,86,10,91,24,86,50
cl4yum7m74bm807vebcpbg29o,Img238.bmp,Experimento1,FALSE,25403,402,0,37,121,94,14,91,23,94,37
cl4ztubtx02xl070hb23509ln,Img160.bmp,Experimento1,FALSE,35552,55,0,34,123,82,9,91,23,82,46
cl4ztv4810rqd072n19otblvf,Img239.bmp,Experimento1,FALSE,22599,2598,0,37,119,91,10,91,23,91,41
cl4ztw1h70jxd085815c36u0q,Img240.bmp,Experimento1,FALSE,18393,3392,0,35,119,99,10,91,23,99,32
cl4ztwhtg0q9z081x8vhvh092,Img241.bmp,Experimento1,FALSE,25732,732,0,34,121,99,14,90,24,99,31
cl4ztwvum0rqz070e9dopcn1a,Img242.bmp,Experimento1,FALSE,23605,3604,0,34,122,97,14,90,24,97,29
cl4ztxi7n0rsj070ef2fc4fvd,Img243.bmp,Experimento1,FALSE,2282,2818,0,37,117,102,12,91,23,102,24
cl4ztxyou0rz0072n7hs27nbb,Img244.bmp,Experimento1,FALSE,29825,4823,0,34,122,96,12,90,25,96,33
cl4ztyhfy0uf9073ehi0d21ht,Img245.bmp,Experimento1,FALSE,16212,121,0,37,116,93,13,91,23,93,36
cl4ztz3gi0s1n072naotu8740,Img246.bmp,Experimento1,FALSE,23801,3799,0,44,101,110,7,91,24,110,19
cl4ztzjc80s1u0816116shquk,Img247.bmp,Experimento1,FALSE,15001,1,0,36,121,101,11,91,24,101,26
cl4zu00p50sqa0752d9eedp8o,Img248.bmp,Experimento1,FALSE,62842,5033,0,36,118,94,9,90,24,94,32
cl4zu0fgj0kto074xa6qh48aj,Img249.bmp,Experimento1,FALSE,17938,2936,0,34,125,84,8,91,23,84,41
cl4zub21z0w3m073eh4758ptw,Img250.bmp,Experimento1,FALSE,29523,4522,0,35,115,104,10,90,25,104,21
cl4zubhyv0t4k070e00piet7l,Img251.bmp,Experimento1,FALSE,15566,562,0,36,112,109,11,90,24,109,16
cl4zuc3yo051p0756hctz6wgf,Img252.bmp,Experimento1,FALSE,25562,562,0,38,112,106,15,90,25,106,23
cl4zuck5o0rny081x6d0dhhau,Img253.bmp,Experimento1,FALSE,29936,29936,0,43,105,95,11,91,23,95,42
cl4zud4ah0t5w0725hft79ju7,Img254.bmp,Experimento1,FALSE,28998,3998,0,28,148,84,9,91,24,84,35
cl4zudohu0taj072n5gc21es2,Img255.bmp,Experimento1,FALSE,24772,4687,0,34,129,85,8,91,24,85,38
cl4zuec4r0vly08169p0h555b,Img256.bmp,Experimento1,FALSE,18273,3272,0,32,129,78,8,92,23,78,51
cl4zuevo40q7d072y1k1jaisf,Img257.bmp,Experimento1,FALSE,15985,96,0,31,127,74,14,91,23,74,56
cl4zufbjb0tfl08164xqhgijw,Img258.bmp,Experimento1,FALSE,23026,3025,0,33,123,70,10,91,23,70,65
cl4zufqxg0m42074xbvh3bimk,Img259.bmp,Experimento1,FALSE,15002,15002,0,29,133,71,6,91,24,71,53
cl4zug7rk0tk308161tsqgwp7,Img260.bmp,Experimento1,FALSE,74403,689,0,31,126,82,7,90,25,82,42
cl4zugm2w0ti70725eu3ff9au,Img261.bmp,Experimento1,FALSE,21176,1175,0,37,116,77,5,91,23,77,50
cl4zuvk5u0trq073k6su58v5a,Img262.bmp,Experimento1,FALSE,20002,20002,0,40,112,65,4,91,25,65,63
cl4zuw1p50tc8081x53o9bewh,Img263.bmp,Experimento1,FALSE,60517,5003,0,32,124,75,5,90,27,75,55
cl4zuwj0100g507zm09b5aqpm,Img264.bmp,Experimento1,FALSE,68357,3356,0,32,127,81,7,90,24,81,49
cl4zv18dv0vxn0752elef0u23,Img265.bmp,Experimento1,FALSE,21778,1776,0,32,128,81,10,90,25,81,51
cl4zzo7v806oy071odmznh2pa,Img266.bmp,Experimento1,FALSE,20018,17,0,42,112,85,10,90,25,85,49
cl4zzoq860773080rggz55efj,Img267.bmp,Experimento1,FALSE,50228,919,0,33,126,87,8,90,24,87,44
cl4zzp8bw07ll07zlhyw6fkxp,Img268.bmp,Experimento1,FALSE,15131,131,0,32,127,85,8,90,25,85,48
cl5004vyu01cr07ze1b0fhzll,Img269.bmp,Experimento1,FALSE,16165,1165,0,34,121,83,8,89,26,83,47
cl50058cd010r07259l63hk3k,Img270.bmp,Experimento1,FALSE,26901,1901,0,33,122,90,5,90,24,90,39
cl5005mcj00wi080henge4erm,Img271.bmp,Experimento1,FALSE,20032,31,0,33,122,91,7,90,25,91,38
cl50068zv01i007zeeuhigtc2,Img272.bmp,Experimento1,FALSE,46988,46988,0,33,126,87,4,90,24,87,47
cl5006qh6017p0725byysb2zn,Img273.bmp,Experimento1,FALSE,56135,1477,0,34,126,100,3,90,24,100,37
cl500ferh01rx071vcyar2qo4,Img274.bmp,Experimento1,FALSE,50001,50001,0,47,100,100,6,90,25,100,42
cl506pfn4003b07ya78ik6awi,Img275.bmp,Experimento1,FALSE,20002,20002,0,48,102,98,9,90,25,98,46
cl506ql4r007e07yadivzglku,Img276.bmp,Experimento1,FALSE,54434,4393,0,48,104,98,5,89,25,98,43
cl50701qj0gsj07zhc3423dig,Img277.bmp,Experimento1,FALSE,15239,232,0,44,107,96,4,90,23,96,39
cl5073l020fwv07ut5tf82qfd,Img278.bmp,Experimento1,FALSE,33165,3165,0,34,130,84,5,90,24,84,36
cl5074oyt0gmy07wu30uehgg1,Img279.bmp,Experimento1,FALSE,21891,189,0,20,144,85,9,90,24,85,42
cl5076xa7005j07wc4ibr080k,Img280.bmp,Experimento1,FALSE,20043,43,0,34,152,92,4,90,24,92,43
cl5077g4q005y07wvgou74qzm,Img281.bmp,Experimento1,FALSE,52853,2845,0,33,137,91,3,90,24,91,44
cl5077xlr01di07xgapqr6a30,Img282.bmp,Experimento1,FALSE,25059,58,0,33,135,85,4,90,24,85,52
cl507bu6u0h5707wugw9ube8n,Img283.bmp,Experimento1,FALSE,55855,4608,0,34,135,74,2,90,25,74,70
cl507cerr00nr07wvbvx20i7y,Img284.bmp,Experimento1,FALSE,22082,208,0,33,118,84,3,90,27,84,65
cl507eqr20i8a07zh33fb9p9y,Img285.bmp,Experimento1,FALSE,1504,3,0,17,150,79,3,90,24,79,56
cl507fag40iat07zhcsatay5v,Img286.bmp,Experimento1,FALSE,49681,54,0,27,133,66,1,90,24,66,62
cl507fo560hax07ut20qg2tbv,Img287.bmp,Experimento1,FALSE,50314,2552,0,29,129,94,1,89,25,94,37
cl507j5as01j807wvc6s1eal2,Img288.bmp,Experimento1,FALSE,52518,4,0,32,126,91,1,90,24,91,41
cl507mn1f033e07xg47zafl77,Img289.bmp,Experimento1,FALSE,51099,45,0,35,121,96,2,90,23,96,36
cl507mzoc0hu508xo5kqndom6,Img291.bmp,Experimento1,FALSE,22562,2518,0,34,121,86,12,90,23,86,50
cl507nr6z1dic07y077bsh36n,Img292.bmp,Experimento1,FALSE,23819,3752,0,33,123,86,12,90,23,86,51
cl507o4cq02aa07wv4lut8r9z,Img290.bmp,Experimento1,FALSE,42871,2839,0,34,122,91,4,90,24,91,45
cl507o9s80j2l08wpgot8h09f,Img293.bmp,Experimento1,FALSE,28143,2621,0,36,118,85,8,90,24,85,52
cl507ounc0jn507zhfccwaqge,Img294.bmp,Experimento1,FALSE,28224,3223,0,34,123,90,22,91,23,90,46
cl507pmn50iao08xofzo5a0tc,Img295.bmp,Experimento1,FALSE,20171,17,0,36,118,95,8,91,23,95,45
cl507qc3m03q507xgec3ahq7m,Img296.bmp,Experimento1,FALSE,59637,5117,0,34,119,89,11,91,24,89,48
cl507qv1w02lm07wc6q6s5e4x,Img297.bmp,Experimento1,FALSE,15707,707,0,36,120,93,4,90,24,93,45
cl507qw840iis08xo7cjw8bvh,Img299.bmp,Experimento1,FALSE,30568,2002,0,37,115,77,7,91,23,77,59
cl507tg0d031n07wc7zga9gf8,Img300.bmp,Experimento1,FALSE,25716,672,0,44,108,88,5,90,24,88,52
cl507uo7z03bx07xz1ngc60sr,Img301.bmp,Experimento1,FALSE,26556,1554,0,40,114,102,7,90,24,102,38
cl507vcbi0ktk08wpd8go9wfr,Img302.bmp,Experimento1,FALSE,22149,2147,0,28,159,68,6,91,23,68,49
cl507vy5y0kwq08wp8r4g0mte,Img298.bmp,Experimento1,FALSE,19171,417,0,41,105,105,4,90,24,105,38
cl507vz2b03je07xz2qv0dhqf,Img303.bmp,Experimento1,FALSE,17312,2309,0,32,131,81,4,91,24,81,35
cl507wckt03kd07xzgnyn8q50,Img305.bmp,Experimento1,FALSE,11981,198,0,36,133,90,3,90,24,90,47
cl507wqgl03xs07wv6t0q0hty,Img306.bmp,Experimento1,FALSE,15601,6,0,34,133,86,4,90,25,86,53
cl507wsre0l1t08wp2xje7yt3,Img304.bmp,Experimento1,FALSE,24714,4712,0,37,132,80,4,90,25,80,45
cl507x36f050f07xgd6vve0r4,Img307.bmp,Experimento1,FALSE,15461,461,0,34,130,84,4,90,25,84,48
cl507x7s50l3908wp7lpjf87v,Img309.bmp,Experimento1,FALSE,1511,1511,0,36,126,93,8,91,24,93,34
cl507xgsm041507wv5f934p3w,Img308.bmp,Experimento1,FALSE,47251,2968,0,34,130,80,7,91,24,80,47
cl507xrrs0ldx07wue71h9uam,Img310.bmp,Experimento1,FALSE,22113,3929,0,37,126,82,6,91,23,82,46
cl507xtfz0ll107zh3bv8d74j,Img311.bmp,Experimento1,FALSE,15482,482,0,35,121,88,4,90,25,88,36
cl507y9ti03pi07wcfxrlbrhk,Img313.bmp,Experimento1,FALSE,15599,598,0,37,123,79,7,90,24,79,42
cl507yqxq005c070r3tiv1kr1,Img314.bmp,Experimento1,FALSE,1838,3378,0,35,122,79,10,91,24,79,44
cl507z5yf05hx07xg8qcoco74,Img315.bmp,Experimento1,FALSE,16147,1146,0,36,118,83,9,91,23,83,39
cl507ziuu0k8807ut70xgf1ha,Img316.bmp,Experimento1,FALSE,25849,846,0,37,119,76,12,90,24,76,50
cl507zyar04di07wv0szeh5vh,Img317.bmp,Experimento1,FALSE,23041,3039,0,36,121,81,10,91,23,81,42
cl5080jzx004w071q2djq2jo5,Img318.bmp,Experimento1,FALSE,22536,29,0,37,120,82,12,90,24,82,46
cl508127k0lls08wpgvn6a0oo,Img319.bmp,Experimento1,FALSE,45081,1378,0,37,121,77,10,91,24,77,51
cl5081wh50lv007wu6sy8ezxy,Img312.bmp,Experimento1,FALSE,17053,2009,0,35,127,86,5,90,25,86,40
cl5082b2200cx071qeqah6bu2,Img321.bmp,Experimento1,FALSE,16919,1919,0,41,114,98,3,90,25,98,33
cl5082nm605vz07xgb3fyhbpw,Img322.bmp,Experimento1,FALSE,42383,42383,0,45,102,103,4,91,24,103,32
cl50833ka00fl071qbta50lpw,Img323.bmp,Experimento1,FALSE,27551,2551,1,45,81,109,3,90,32,109,39
cl5084jlg0mzj07zh0g0d1er2,Img320.bmp,Experimento1,FALSE,15001,15001,0,36,122,81,6,90,25,81,48
cl5085p8r0n4c07zhbbki3u5x,Img324.bmp,Experimento1,FALSE,1986,4858,0,43,92,107,5,90,25,107,49
cl50875r50mci08wp0af0221u,Img325.bmp,Experimento1,FALSE,4395,43,1,41,75,112,4,90,24,112,51
cl5087uom1gcj07y04g89a5l4,Img326.bmp,Experimento1,FALSE,86049,23,1,40,75,117,1,91,23,117,20
cl5088yjb01ao070r6s6u0cv5,Img327.bmp,Experimento1,FALSE,20868,15867,0,8,186,77,4,92,23,77,26
cl5089c7k00eb08ys95akaewj,Img328.bmp,Experimento1,FALSE,16008,16008,0,30,145,73,6,91,25,73,37
cl5089tzu012207292flbc5g6,Img329.bmp,Experimento1,FALSE,1417,1417,0,35,138,88,4,91,24,88,31
cl508a84e01g2070rdaiyh1ft,Img330.bmp,Experimento1,FALSE,26112,3373,0,35,129,84,3,91,25,84,48
cl508akix004v07zv1l0a86ug,Img331.bmp,Experimento1,FALSE,33188,3186,0,35,128,92,8,91,24,92,32
cl508b35700ga080lgc0o2hh1,Img332.bmp,Experimento1,FALSE,16929,1927,0,35,128,90,5,91,24,90,44
cl508bu5p0037071qfqnghze5,Img333.bmp,Experimento1,FALSE,16098,1096,0,35,127,99,9,91,24,99,27
cl508caae01jw071q4ja3erwr,Img334.bmp,Experimento1,FALSE,17595,2595,0,35,129,98,11,91,24,98,29
cl508cona01ql070r8txs7vr1,Img335.bmp,Experimento1,FALSE,15002,15002,0,35,125,100,12,91,24,100,31
cl508dr1k00ui08ys3n1ndm5b,Img339.bmp,Experimento1,FALSE,58408,3402,0,37,118,102,2,91,24,102,28
cl5096vpe057w071qefwkeh7z,Img340.bmp,Experimento1,FALSE,24868,4867,0,38,118,103,1,90,25,103,32
cl50d4pe430h8070rbwbq1mty,Img341.bmp,Experimento1,FALSE,18398,3397,0,36,120,102,2,90,24,102,27
cl50d58733air070jhcdq01d2,Img342.bmp,Experimento1,FALSE,18226,3224,0,31,126,92,4,91,25,92,35
cl50d5pfl1mvf073w39s9egem,Img343.bmp,Experimento1,FALSE,18003,3002,0,32,125,91,3,90,26,91,34
cl50d64i030nk070r8dmrhkjl,Img344.bmp,Experimento1,FALSE,16943,1941,0,36,115,98,3,90,25,98,30
cl50d6iuk2hk607zvbtk42t6l,Img345.bmp,Experimento1,FALSE,16764,1762,0,36,118,95,4,90,25,95,27
cl50d6xj136wq070rcr3z5v34,Img346.bmp,Experimento1,FALSE,29171,417,0,39,109,105,4,91,24,105,18
cl50d7bzw3663070q3ey1c48c,Img347.bmp,Experimento1,FALSE,15061,61,0,39,119,95,3,91,24,95,28
cl50d7wzt3e580818ghv2aw7i,Img348.bmp,Experimento1,FALSE,24021,4019,0,38,119,101,2,91,24,101,23
cl50d8cxb3e790818hzc3fuyb,Img349.bmp,Experimento1,FALSE,15546,545,0,38,116,101,3,90,25,101,23
cl50d8v8n3k63070jfdpua8i1,Img350.bmp,Experimento1,FALSE,22451,2451,1,53,84,118,3,90,25,118,7
cl50d99ws3njk080lgd0m7xzq,Img351.bmp,Experimento1,FALSE,17525,2524,1,58,74,117,4,91,24,117,8
cl50d9qeb3ndq070jffi40bey,Img352.bmp,Experimento1,FALSE,19293,4293,1,51,83,119,3,91,24,119,8
cl50da60l2xd807zv2hiwbea6,Img353.bmp,Experimento1,FALSE,20271,269,0,16,159,55,3,91,25,55,69
cl50dak6s3co8070qdb8p3i33,Img354.bmp,Experimento1,FALSE,20562,562,0,23,144,59,4,91,26,59,62
cl50db3jq2d4i073k38ce6432,Img355.bmp,Experimento1,FALSE,20462,462,0,33,131,79,3,91,25,79,45
cl50dbjue3trg070jarcu00tr,Img356.bmp,Experimento1,FALSE,17564,2563,0,34,129,88,3,90,25,88,38
cl50dc0f03x4a080lg5jr4k4h,Img357.bmp,Experimento1,FALSE,13808,3808,0,32,127,90,4,91,25,90,38
cl50dcdi8466x070jh05oh759,Img358.bmp,Experimento1,FALSE,10122,122,0,42,110,102,2,91,24,102,27
cl50dcnvd3hub08180p011gpc,Img359.bmp,Experimento1,FALSE,20165,164,0,42,112,89,2,91,26,89,22
cl50dcz753j40070q12vfg4ss,Img360.bmp,Experimento1,FALSE,3393,3929,0,32,140,84,3,91,26,84,28
cl50ddfmv2340073wbg0t3gpj,Img361.bmp,Experimento1,FALSE,19579,4578,0,28,142,89,3,91,25,89,21
cl50de3l54jz5070e3fz1a7yq,Img362.bmp,Experimento1,FALSE,1368,3679,0,33,128,63,4,92,25,63,61
cl50deiv63a8d07zv5c62glfg,Img363.bmp,Experimento1,FALSE,15755,753,0,28,141,69,3,92,24,69,54
cl50devuz26d0073waq3gf6g5,Img364.bmp,Experimento1,FALSE,17491,2489,0,37,120,76,4,91,25,76,50
cl50dfb352mt2073k0r39czai,Img365.bmp,Experimento1,FALSE,16819,1819,0,41,112,89,3,90,26,89,38
cl50dfnx34zlz070e7ieg8gd8,Img366.bmp,Experimento1,FALSE,17297,2296,0,40,113,98,4,91,24,98,31
cl50dg22803bf0737eg93346t,Img367.bmp,Experimento1,FALSE,19062,4061,0,40,113,96,5,91,24,96,34
cl50dgfss2vt008ys1xmu8b4o,Img368.bmp,Experimento1,FALSE,1077,77,0,41,113,100,4,91,24,100,30
cl50dgtv92vuh08ysbvjp0yan,Img369.bmp,Experimento1,FALSE,16329,1329,0,41,118,83,3,90,25,83,47
cl50dh5q52q0k073k05vz4e3f,Img370.bmp,Experimento1,FALSE,19855,4853,0,38,118,89,3,91,24,89,31
cl50dhils3ojr081855mvgghq,Img371.bmp,Experimento1,FALSE,1104,1039,0,38,116,92,3,91,24,92,30
cl50dhvti2j18073w6flu33mo,Img372.bmp,Experimento1,FALSE,15001,15001,0,35,120,94,2,90,25,94,31
cl50di80n4a2j080lelih4ngm,Img373.bmp,Experimento1,FALSE,16838,1757,0,36,119,96,4,90,25,96,29
cl50dil364a4q080l7fe0en0q,Img374.bmp,Experimento1,FALSE,1582,777,0,36,124,103,3,90,25,103,21
cl519twx00xrw081515sdcdyc,Img375.bmp,Experimento1,FALSE,1911,411,0,41,116,99,3,90,25,99,26
cl519uau30wem08xb39kr2r30,Img376.bmp,Experimento1,FALSE,1869,3689,0,34,129,98,4,90,26,98,27
cl519unl60szv07152nam5dsf,Img377.bmp,Experimento1,FALSE,15087,86,0,39,122,81,4,91,24,81,41
cl519v2z10wx3081o30yy8cab,Img378.bmp,Experimento1,FALSE,1583,5827,0,39,117,90,2,91,24,90,30
cl519vhwe0hld0727h29f9on8,Img379.bmp,Experimento1,FALSE,15046,45,0,34,134,95,4,90,25,95,23
cl519vu2l0wzc081o9jr2f0xu,Img380.bmp,Experimento1,FALSE,1844,3438,0,31,133,96,5,90,25,96,20
cl519w6tj02ws081z5saifstv,Img381.bmp,Experimento1,FALSE,13885,3885,0,33,126,97,5,90,26,97,20
cl519wj4e0yit070r9axi07fw,Img382.bmp,Experimento1,FALSE,2054,539,0,34,124,91,5,90,25,91,25
cl519wu7v0pu9070nauys1i3o,Img383.bmp,Experimento1,FALSE,15526,526,0,26,129,98,5,90,25,98,19
cl519xd4r0y2t071y81xyaexs,Img384.bmp,Experimento1,FALSE,15132,131,0,29,125,95,2,90,25,95,22
cl519xrtm0v9y072cffkj988w,Img385.bmp,Experimento1,FALSE,19309,4308,0,27,131,99,4,90,25,99,19
cl519y3y90xh1072x6e54em5e,Img386.bmp,Experimento1,FALSE,16674,1672,1,43,103,106,5,90,26,106,13
cl519yg6p0htm0727dybwdidf,Img387.bmp,Experimento1,FALSE,16426,1425,1,43,82,108,2,90,26,108,12
cl519z1430puk0812fkh3bi8i,Img388.bmp,Experimento1,FALSE,17422,2422,1,45,77,104,5,91,24,104,15
cl519zeij0yrs070r4rekakhh,Img389.bmp,Experimento1,FALSE,17979,2979,1,43,94,113,7,90,24,113,9
cl519zrq90ww008xb55zah8d4,Img390.bmp,Experimento1,FALSE,17851,2849,0,33,131,83,3,90,26,83,37
cl51a08eo0ti60715cng25i3j,Img391.bmp,Experimento1,FALSE,19221,422,0,30,123,97,4,91,24,97,26
cl51a0m5w0hxt07270zfhacmr,Img392.bmp,Experimento1,FALSE,11175,1174,0,27,167,75,4,91,25,75,39
cl51a10u80z5r071y0d4s8sq2,Img393.bmp,Experimento1,FALSE,17976,2975,0,26,134,78,5,92,24,78,42
cl51a1cre0yx6070r647j4y3f,Img394.bmp,Experimento1,FALSE,15001,15001,0,28,130,80,4,91,25,80,42
cl51a1pv50i23072760tx8q2o,Img395.bmp,Experimento1,FALSE,16829,1829,0,30,127,74,4,91,25,74,50
cl51a252t0x3908xbgx4f04me,Img396.bmp,Experimento1,FALSE,14389,4377,0,30,126,72,6,91,25,72,58
cl51a2yx00i5a07272voybt5s,Img397.bmp,Experimento1,FALSE,13024,3023,0,30,125,66,6,91,25,66,69
cl51a38ll0q7k08128zzq0nu6,Img398.bmp,Experimento1,FALSE,1912,4119,0,42,110,62,5,91,25,62,71
cl51a3lh20zgd071yhgk79ow6,Img399.bmp,Experimento1,FALSE,1496,4959,0,42,112,60,4,91,25,60,75
cl51a40840x09080242ih7jtc,Img400.bmp,Experimento1,FALSE,1444,444,0,43,112,68,3,91,25,68,62
cl51a4c0x0xoh081o5g2ialxz,Img401.bmp,Experimento1,FALSE,20011,501,0,42,113,75,4,90,26,75,61
cl51a4o4y0vte072c3bqj5gt2,Img402.bmp,Experimento1,FALSE,10279,278,0,42,117,75,6,90,26,75,58
cl51a53o90ypx08152dy4gu6y,Img403.bmp,Experimento1,FALSE,185,3472,0,41,114,77,5,90,25,77,54
cl51a5fvv0tyd07156i9mh2f2,Img404.bmp,Experimento1,FALSE,12215,2214,0,30,127,78,6,90,26,78,55
cl51a5scr0znm071ye5hz5tjd,Img405.bmp,Experimento1,FALSE,14131,4131,0,37,112,88,4,90,26,88,43
cl51a64tr0ifg07279fwtgnt4,Img406.bmp,Experimento1,FALSE,10363,361,1,54,86,116,6,89,25,116,14
cl51a6fd00y7f072x4vj58t33,Img407.bmp,Experimento1,FALSE,18291,329,0,38,118,89,2,90,26,89,42
cl51a6r400xh408xb9v7weerl,Img408.bmp,Experimento1,FALSE,15,15,0,41,114,94,4,90,26,94,35
cl51a73zp0ij50727cy7vfzwk,Img409.bmp,Experimento1,FALSE,15001,15001,0,38,119,89,4,90,25,89,40
cl51a7hw00xix08xb66a21q52,Img410.bmp,Experimento1,FALSE,20041,41,0,25,143,84,6,90,25,84,44
cl51bjmwc14kw071y8srzgfr3,Img411.bmp,Experimento1,FALSE,29862,4861,0,34,127,88,3,90,26,88,44
cl51bkrh41388072x5vv40jfd,Img412.bmp,Experimento1,FALSE,45138,45138,0,41,114,96,6,90,26,96,37
cl51eh9wa06j207xr3cu08zgc,Img413.bmp,Experimento1,FALSE,53867,53867,0,35,124,83,6,91,24,83,49
cl51f2o7a03r608021r031j24,Img414.bmp,Experimento1,FALSE,57501,57501,0,41,116,94,2,90,25,94,41
cl51h8cxp0shm07znf4khfs5w,Img415.bmp,Experimento1,FALSE,29035,29035,1,45,105,97,5,90,27,97,41
cl51qpgoi1ob5081o7h3h1o59,Img416.bmp,Experimento1,FALSE,16602,16602,1,54,85,102,4,91,24,102,36
cl51qq3ub1y8w073fam7uf9pd,Img417.bmp,Experimento1,FALSE,15054,15054,1,56,84,102,6,90,25,102,35
cl51qqjvt1olg081o7e235gsu,Img418.bmp,Experimento1,FALSE,54218,54218,1,48,98,103,4,91,24,103,32
cl51qqwfq1yhf073f5785fio1,Img419.bmp,Experimento1,FALSE,25043,25043,0,34,122,85,3,91,23,85,44
cl51qu3oj1zjm073f42pbgubs,Img420.bmp,Experimento1,FALSE,51477,51477,0,37,119,90,3,90,25,90,40
cl51qurbv1zqd073f21x9alwu,Img421.bmp,Experimento1,FALSE,23629,23629,0,36,120,90,2,91,23,90,41
cl51qx3ev1eg0071tfhice12o,Img422.bmp,Experimento1,FALSE,15001,15001,0,34,121,72,6,90,25,72,70
cl51qxmd41yuh070cgvqa8eya,Img423.bmp,Experimento1,FALSE,38853,38853,0,33,128,70,7,91,24,70,58
cl51qy4od1eqk071t9n4gefrk,Img424.bmp,Experimento1,FALSE,1955,1955,0,33,124,74,5,91,24,74,57
cl51qyw8f1exn071t1i8vfoq9,Img425.bmp,Experimento1,FALSE,11912,11912,0,33,125,80,5,90,25,80,52
cl51qze21212v073f0ido0vlz,Img426.bmp,Experimento1,FALSE,14303,14303,0,36,122,82,5,90,25,82,53
cl51qzqwn216q073f289whj0m,Img427.bmp,Experimento1,FALSE,14816,14816,0,48,110,84,4,90,24,84,54
cl51r00y11u2x071h4zhdg8cq,Img428.bmp,Experimento1,FALSE,14871,14871,0,48,109,96,5,90,24,96,43
cl51r0cfl2axy07z0dgtyfv0n,Img429.bmp,Experimento1,FALSE,14898,14898,0,35,123,89,2,90,25,89,51
